slug,corpus,cycle,k,attestation,trust_chain,least_privilege,declarative_policy,continuous_adaptive,immutability,audit_evidence,cryptographic_identity,segmentation,s2_x,s2_y,s2_z,gap,collision_class_id,collision_class_size
SELF/## Soul/p7,self,,2,1,0,0,0,1,0,0,0,0,-0.6402949281510529,-0.22121136115598983,0.73558679887526,1.3170649622287025,172,1
SELF/## Strengths/p1,self,,4,1,1,0,1,0,0,1,0,0,-0.3927198808008858,0.7461637610904115,0.5375971882917072,1.3814761824318187,90,2
SELF/## Strengths/p2,self,,2,0,0,0,0,1,0,1,0,0,-0.5383545213092887,-0.3129243032280273,0.7824658394045713,1.2281809819055516,136,52
SELF/## Biases/p1,self,,4,1,0,1,0,0,0,1,1,0,-0.8938260779036965,0.44197770118705193,0.07570108395990226,1.786065070169808,128,4
SELF/## Biases/p2,self,,2,0,0,0,0,1,0,1,0,0,-0.5383545213092887,-0.3129243032280273,0.7824658394045713,1.2281809819055516,136,52
SELF/## Biases/p3,self,,3,0,0,0,1,1,0,1,0,0,-0.6536730776738033,-0.4257253227592268,0.6256752009517478,1.366622939072886,135,7
SELF/## Biases/p4,self,,2,0,0,0,0,1,0,1,0,0,-0.5383545213092887,-0.3129243032280273,0.7824658394045713,1.2281809819055516,136,52
SELF/## Biases/p5,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF/## Biases/p6,self,,2,0,0,0,0,1,0,1,0,0,-0.5383545213092887,-0.3129243032280273,0.7824658394045713,1.2281809819055516,136,52
SELF/## Biases/p7,self,,3,0,0,0,0,1,0,1,0,1,-0.5000918563931767,-0.4874275276881669,0.715767099286512,1.2310481200420809,152,6
SELF/## Growth edges/p1,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF/## Growth edges/p2,self,,2,0,0,0,0,1,0,1,0,0,-0.5383545213092887,-0.3129243032280273,0.7824658394045713,1.2281809819055516,136,52
SELF/## Growth edges/p3,self,,2,0,0,0,0,1,0,1,0,0,-0.5383545213092887,-0.3129243032280273,0.7824658394045713,1.2281809819055516,136,52
SELF/## Growth edges/p4,self,,2,0,0,1,0,0,0,1,0,0,-0.7264949823185184,-0.07712874556953521,0.6828295521379296,1.4000265952123683,148,11
USER_PREFERENCES/## Task Handling/p1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
USER_PREFERENCES/## Task Handling/p2,self,,2,0,0,0,0,1,0,1,0,0,-0.5383545213092887,-0.3129243032280273,0.7824658394045713,1.2281809819055516,136,52
USER_PREFERENCES/## Task Handling/p3,self,,8,1,1,1,1,1,0,1,1,1,0.7275151258712654,-0.3525856783370084,0.5885618753029698,0.2853112307133318,100,8
USER_PREFERENCES/## Task Handling/p4,self,,3,0,0,1,0,0,0,1,1,0,-0.8049735314025745,-0.29045828302378207,0.5173505577112536,1.5033130652184261,158,2
USER_PREFERENCES/## Task Handling/p5,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
USER_PREFERENCES/## Debug Observability/p1,self,,2,0,0,0,0,1,0,0,0,1,-0.41490112826807934,-0.37800813817332546,0.8276272719265665,1.123279897539104,173,1
USER_PREFERENCES/## Debug Observability/p2,self,,2,0,0,0,0,1,0,1,0,0,-0.5383545213092887,-0.3129243032280273,0.7824658394045713,1.2281809819055516,136,52
USER_PREFERENCES/## Debug Observability/p3,self,,5,1,0,1,0,1,0,1,0,1,-0.3237410824153176,-0.9460992080171903,0.0093808392910104,1.4864065696343238,112,3
USER_PREFERENCES/## Debug Observability/p4,self,,3,1,0,0,0,1,0,1,0,0,-0.8298181344289954,-0.1677074221973474,0.5322368686146257,1.5162743506575107,102,14
USER_PREFERENCES/## API Hygiene (2026-08-04)/p1,self,,3,1,0,0,1,0,0,0,0,1,-0.7982355635416121,0.36826075270030123,0.4766592106715369,1.5678457089490192,171,2
USER_PREFERENCES/## API Hygiene (2026-08-04)/p2,self,,1,0,0,0,0,1,0,0,0,0,-0.4329862815815908,-0.26577854799682393,0.8613272568465759,1.1233489742653708,138,14
USER_PROFILE/## Current Focus/p1,self,,6,1,1,1,0,0,0,1,1,1,0.7184766046847918,0.5217018003677579,-0.46002021696187806,1.3506598826538905,91,4
USER_PROFILE/## Current Focus/p2,self,,7,1,1,1,1,0,0,1,1,1,0.8350237949570541,0.45048507443561275,0.31590894189031754,0.7183122126338248,98,8
USER_PROFILE/## Current Focus/p3,self,,4,1,1,0,0,0,0,1,1,0,-0.6768850970441908,0.6759967795058832,0.29129867747236826,1.6233541999313932,74,7
USER_RELATIONSHIPS/## Work/p1,self,,3,0,0,0,0,1,0,1,1,0,-0.48357981010479223,-0.4692329101157117,0.738898533848426,1.2097536184447468,139,18
SELF-CHANGELOG/## 2026-07-31 — v0.1 — Initial self-portrait/line1,self,,3,0,0,0,1,1,0,1,0,0,-0.6536730776738033,-0.4257253227592268,0.6256752009517478,1.366622939072886,135,7
SELF-CHANGELOG/## 2026-07-31 — v0.1 — Initial self-portrait/line1,self,,3,0,0,0,0,1,0,1,1,0,-0.48357981010479223,-0.4692329101157117,0.738898533848426,1.2097536184447468,139,18
SELF-CHANGELOG/## 2026-07-31 — v0.1 — Initial self-portrait/line1,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.1 — Initial self-portrait/line1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.2 — Soul section rebuilt from corpus read/line1,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.2 — Soul section rebuilt from corpus read/line1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.2 — Soul section rebuilt from corpus read/line1,self,,2,0,0,0,0,1,0,1,0,0,-0.5383545213092887,-0.3129243032280273,0.7824658394045713,1.2281809819055516,136,52
SELF-CHANGELOG/## 2026-07-31 — v0.2 — Soul section rebuilt from corpus read/line1,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-07-31 — v0.3 — SELF.md and SOUL.md published to yubi/line1,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-07-31 — v0.3 — SELF.md and SOUL.md published to yubi/line1,self,,2,0,0,0,0,1,0,0,1,0,-0.4023636005195697,-0.36623862579534167,0.8390308706790638,1.1094367674918597,137,21
SELF-CHANGELOG/## 2026-07-31 — v0.3 — SELF.md and SOUL.md published to yubi/line1,self,,3,0,0,0,1,1,0,1,0,0,-0.6536730776738033,-0.4257253227592268,0.6256752009517478,1.366622939072886,135,7
SELF-CHANGELOG/## 2026-07-31 — v0.3 — SELF.md and SOUL.md published to yubi/line1,self,,1,0,0,0,0,1,0,0,0,0,-0.4329862815815908,-0.26577854799682393,0.8613272568465759,1.1233489742653708,138,14
SELF-CHANGELOG/## 2026-07-31 — v0.4 — SOUL.md designated canonical/line1,self,,1,0,0,0,0,0,0,0,1,0,-0.5610398352955238,-0.13987861894517217,0.8158849644242518,1.2364527230397757,53,33
SELF-CHANGELOG/## 2026-07-31 — v0.4 — SOUL.md designated canonical/line1,self,,3,1,0,0,0,0,0,1,1,0,-0.7511334269475812,0.35296648224518606,0.557864891648006,1.507491620600749,51,21
SELF-CHANGELOG/## 2026-07-31 — v0.4 — SOUL.md designated canonical/line1,self,,2,0,0,0,0,0,0,1,1,0,-0.7018896232496429,-0.08238197527065505,0.7075055949778628,1.3746634342830182,119,13
SELF-CHANGELOG/## 2026-07-31 — v0.4 — SOUL.md designated canonical/line1,self,,3,0,0,0,0,1,0,1,1,0,-0.48357981010479223,-0.4692329101157117,0.738898533848426,1.2097536184447468,139,18
SELF-CHANGELOG/## 2026-07-31 — v0.5 — External verification of SOUL.md 12-p/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.5 — External verification of SOUL.md 12-p/line1,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.5 — External verification of SOUL.md 12-p/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.5 — External verification of SOUL.md 12-p/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.5 — External verification of SOUL.md 12-p/line1,self,,2,1,0,0,0,0,0,0,1,0,-0.7101469187495174,0.09692075921395618,0.6973505002679475,1.3985228770591065,141,9
SELF-CHANGELOG/## 2026-07-31 — v0.5 — External verification of SOUL.md 12-p/line1,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.5 — External verification of SOUL.md 12-p/line1,self,,3,1,0,0,0,1,0,1,0,0,-0.8298181344289954,-0.1677074221973474,0.5322368686146257,1.5162743506575107,102,14
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/line1,self,,4,1,1,0,0,0,0,1,1,0,-0.6768850970441908,0.6759967795058832,0.29129867747236826,1.6233541999313932,74,7
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/line1,self,,4,1,0,0,1,0,0,1,1,0,-0.6159943862391462,0.6979929927361184,0.3651803639479193,1.5653151948542585,164,3
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/line1,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/line1,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/line1,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/line1,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/line1,self,,4,1,1,0,0,0,0,1,1,0,-0.6768850970441908,0.6759967795058832,0.29129867747236826,1.6233541999313932,74,7
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/line1,self,,2,1,0,0,1,0,0,0,0,0,-0.6419289177264945,0.2807805065965045,0.7135051308168019,1.3717611618620351,156,2
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/line1,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/line1,self,,3,1,0,0,0,1,0,1,0,0,-0.8298181344289954,-0.1677074221973474,0.5322368686146257,1.5162743506575107,102,14
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/line1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/line1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/line1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/line1,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/line1,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/line1,self,,3,1,0,0,0,1,0,1,0,0,-0.8298181344289954,-0.1677074221973474,0.5322368686146257,1.5162743506575107,102,14
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/line1,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/line1,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/line1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/line1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/line1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/line1,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/line1,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/line1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,1,0,1,0,0,0,0,0,0,0,-0.6081736362463723,-0.051041564889270606,0.7921613388878048,1.2832871074712857,52,8
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,2,1,0,1,0,0,0,0,0,0,-0.7294493862000626,0.11695513062039715,0.6739622321717426,1.4214573087290328,174,1
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,2,0,0,1,0,0,0,1,0,0,-0.7264949823185184,-0.07712874556953521,0.6828295521379296,1.4000265952123683,148,11
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/line1,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/line1,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/line1,self,,2,1,0,0,0,0,0,0,0,1,-0.7221856773841477,0.12896725364840622,0.6795699337578048,1.416072337122356,146,7
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/line1,self,,2,0,0,0,0,0,0,1,1,0,-0.7018896232496429,-0.08238197527065505,0.7075055949778628,1.3746634342830182,119,13
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/line1,self,,2,0,0,0,0,0,0,1,1,0,-0.7018896232496429,-0.08238197527065505,0.7075055949778628,1.3746634342830182,119,13
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/line1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/line1,self,,1,0,0,0,0,1,0,0,0,0,-0.4329862815815908,-0.26577854799682393,0.8613272568465759,1.1233489742653708,138,14
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/line1,self,,1,0,1,0,0,0,0,0,0,0,-0.6081736362463723,-0.051041564889270606,0.7921613388878048,1.2832871074712857,52,8
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/line1,self,,3,1,0,0,0,0,0,1,0,1,-0.7375852435255504,0.4043533192192485,0.5408016288526977,1.513542569655211,77,4
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/line1,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/line1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/line1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/line1,self,,1,0,0,0,0,1,0,0,0,0,-0.4329862815815908,-0.26577854799682393,0.8613272568465759,1.1233489742653708,138,14
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/line1,self,,2,0,0,0,0,1,0,1,0,0,-0.5383545213092887,-0.3129243032280273,0.7824658394045713,1.2281809819055516,136,52
SELF-CHANGELOG/## 2026-08-01 — v0.11 — bootupd regression fix shipped (--co/line1,self,,1,0,0,0,0,0,0,0,1,0,-0.5610398352955238,-0.13987861894517217,0.8158849644242518,1.2364527230397757,53,33
SELF-CHANGELOG/## 2026-08-01 — v0.11 — bootupd regression fix shipped (--co/line1,self,,1,0,1,0,0,0,0,0,0,0,-0.6081736362463723,-0.051041564889270606,0.7921613388878048,1.2832871074712857,52,8
SELF-CHANGELOG/## 2026-08-01 — v0.11 — bootupd regression fix shipped (--co/line1,self,,3,1,0,0,1,0,0,1,0,0,-0.5625216293169523,0.5148744541610261,0.6468954420947691,1.387423558210774,65,10
